value,5.52622e-06,0.541654,0.564258,0.216662,0.0386899
value,5.02428e-06,0.541654,0.601875,0.216662,0.036544
value,4.91947e-06,0.541654,0.637528,0.216662,0.034762
value,5.14176e-06,0.541654,0.671536,0.216662,0.0332545
value,5.42925e-06,0.541654,0.704144,0.216662,0.0319604
value,5.38555e-06,0.541654,0.735542,0.216662,0.0308358
value,5.27526e-06,0.541654,0.765884,0.216662,0.0298488
value,5.0084e-06,0.541654,0.795296,0.216662,0.0289752
value,4.67652e-06,0.541654,0.823882,0.216662,0.0281966
value,4.21671e-06,0.541654,0.851729,0.216662,0.0274983
value,3.75017e-06,0.541654,0.878913,0.216662,0.0268689
value,3.49294e-06,0.541654,0.905497,0.216662,0.026299
value,3.28929e-06,0.541654,0.931537,0.216662,0.025781
value,2.99125e-06,0.541654,0.957082,0.216662,0.0253087
value,2.67752e-06,0.541654,0.982174,0.216662,0.0248768
value,2.34923e-06,0.541654,1.00685,0.216662,0.0244809
value,2.00747e-06,0.541654,1.03115,0.216662,0.0241174
value,1.65321e-06,0.541654,1.0551,0.216662,0.0237831
value,1.28739e-06,0.541654,1.07873,0.216662,0.0234752
value,9.10907e-07,0.541654,1.10207,0.216662,0.0231915
value,6.29767e-07,0.541654,1.12513,0.216662,0.0229299
value,7.82447e-07,0.541654,1.14794,0.216662,0.0226885
value,1.7318e-06,0.758315,0.101886,0.216662,0.203771
value,4.34993e-06,0.758315,0.246225,0.216662,0.0849079
value,5.59958e-06,0.758315,0.32143,0.216662,0.0655011
value,6.72235e-06,0.758315,0.381939,0.216662,0.055517
value,7.42134e-06,0.758315,0.434286,0.216662,0.0491768
value,8.30235e-06,0.758315,0.481226,0.216662,0.0447027
value,9.31663e-06,0.758315,0.524245,0.216662,0.041336
value,9.20141e-06,0.758315,0.564258,0.216662,0.0386899
value,7.80045e-06,0.758315,0.601875,0.216662,0.036544
value,6.13895e-06,0.758315,0.637528,0.216662,0.034762
value,5.47682e-06,0.758315,0.671536,0.216662,0.0332545
value,4.8838e-06,0.758315,0.704144,0.216662,0.0319604
value,4.91974e-06,0.758315,0.735542,0.216662,0.0308358
value,4.82277e-06,0.758315,0.765884,0.216662,0.0298488
value,4.66838e-06,0.758315,0.795296,0.216662,0.0289752
value,4.43005e-06,0.758315,0.823882,0.216662,0.0281966
value,4.89318e-06,0.758315,0.851729,0.216662,0.0274983
value,4.91702e-06,0.758315,0.878913,0.216662,0.0268689
value,4.70397e-06,0.758315,0.905497,0.216662,0.026299
value,4.26331e-06,0.758315,0.931537,0.216662,0.025781
value,3.71403e-06,0.758315,0.957082,0.216662,0.0253087
value,3.12329e-06,0.758315,0.982174,0.216662,0.0248768
value,2.7707e-06,0.758315,1.00685,0.216662,0.0244809
value,2.40329e-06,0.758315,1.03115,0.216662,0.0241174
value,2.08043e-06,0.758315,1.0551,0.216662,0.0237831
value,1.74542e-06,0.758315,1.07873,0.216662,0.0234752
value,1.31194e-06,0.758315,1.10207,0.216662,0.0231915
value,8.66895e-07,0.758315,1.12513,0.216662,0.0229299
value,6.19271e-07,0.758315,1.14794,0.216662,0.0226885
value,1.75323e-06,0.974977,0.101886,0.216662,0.203771
value,4.6771e-06,0.974977,0.246225,0.216662,0.0849079
value,6.04184e-06,0.974977,0.32143,0.216662,0.0655011
value,7.23831e-06,0.974977,0.381939,0.216662,0.055517
value,8.37796e-06,0.974977,0.434286,0.216662,0.0491768
value,9.68896e-06,0.974977,0.481226,0.216662,0.0447027
value,1.12104e-05,0.974977,0.524245,0.216662,0.041336
value,1.22919e-05,0.974977,0.564258,0.216662,0.0386899
value,1.32547e-05,0.974977,0.601875,0.216662,0.036544
value,1.44166e-05,0.974977,0.637528,0.216662,0.034762
value,1.37984e-05,0.974977,0.671536,0.216662,0.0332545
value,1.29402e-05,0.974977,0.704144,0.216662,0.0319604
value,7.1913e-06,0.974977,0.735542,0.216662,0.0308358
value,5.87346e-06,0.974977,0.765884,0.216662,0.0298488
value,4.81305e-06,0.974977,0.795296,0.216662,0.0289752
value,4.05651e-06,0.974977,0.823882,0.216662,0.0281966
value,3.67889e-06,0.974977,0.851729,0.216662,0.0274983
value,3.39915e-06,0.974977,0.878913,0.216662,0.0268689
value,3.07546e-06,0.974977,0.905497,0.216662,0.026299
value,2.62077e-06,0.974977,0.931537,0.216662,0.025781
value,2.97671e-06,0.974977,0.957082,0.216662,0.0253087
value,3.02629e-06,0.974977,0.982174,0.216662,0.0248768
value,3.20925e-06,0.974977,1.00685,0.216662,0.0244809
value,3.18359e-06,0.974977,1.03115,0.216662,0.0241174
value,2.64097e-06,0.974977,1.0551,0.216662,0.0237831
value,1.98638e-06,0.974977,1.07873,0.216662,0.0234752
value,1.55585e-06,0.974977,1.10207,0.216662,0.0231915
value,1.11359e-06,0.974977,1.12513,0.216662,0.0229299
value,6.60522e-07,0.974977,1.14794,0.216662,0.0226885
value,1.76876e-06,1.19164,0.101886,0.216662,0.203771
value,4.95901e-06,1.19164,0.246225,0.216662,0.0849079
value,6.79968e-06,1.19164,0.32143,0.216662,0.0655011
value,8.66731e-06,1.19164,0.381939,0.216662,0.055517
value,9.79206e-06,1.19164,0.434286,0.216662,0.0491768
value,1.20433e-05,1.19164,0.481226,0.216662,0.0447027
value,1.39454e-05,1.19164,0.524245,0.216662,0.041336
value,1.61214e-05,1.19164,0.564258,0.216662,0.0386899
value,1.71865e-05,1.19164,0.601875,0.216662,0.036544
value,1.82284e-05,1.19164,0.637528,0.216662,0.034762
value,1.95636e-05,1.19164,0.671536,0.216662,0.0332545
value,1.95051e-05,1.19164,0.704144,0.216662,0.0319604
value,1.99253e-05,1.19164,0.735542,0.216662,0.0308358
value,1.96247e-05,1.19164,0.765884,0.216662,0.0298488
value,1.82608e-05,1.19164,0.795296,0.216662,0.0289752
value,1.57419e-05,1.19164,0.823882,0.216662,0.0281966
value,1.43763e-05,1.19164,0.851729,0.216662,0.0274983
value,1.24596e-05,1.19164,0.878913,0.216662,0.0268689
value,1.08487e-05,1.19164,0.905497,0.216662,0.026299
value,8.52674e-06,1.19164,0.931537,0.216662,0.025781
value,6.23538e-06,1.19164,0.957082,0.216662,0.0253087
value,4.33842e-06,1.19164,0.982174,0.216662,0.0248768
value,2.43017e-06,1.19164,1.00685,0.216662,0.0244809
value,1.86125e-06,1.19164,1.03115,0.216662,0.0241174
value,1.31792e-06,1.19164,1.0551,0.216662,0.0237831
value,1.05328e-06,1.19164,1.07873,0.216662,0.0234752
value,7.97292e-07,1.19164,1.10207,0.216662,0.0231915
value,6.41436e-07,1.19164,1.12513,0.216662,0.0229299
value,6.81148e-07,1.19164,1.14794,0.216662,0.0226885
value,1.88362e-06,1.4083,0.101886,0.216662,0.203771
value,5.41863e-06,1.4083,0.246225,0.216662,0.0849079
value,8.31816e-06,1.4083,0.32143,0.216662,0.0655011
value,1.08537e-05,1.4083,0.381939,0.216662,0.055517
value,1.36869e-05,1.4083,0.434286,0.216662,0.0491768
value,1.59938e-05,1.4083,0.481226,0.216662,0.0447027
value,1.80055e-05,1.4083,0.524245,0.216662,0.041336
value,2.07691e-05,1.4083,0.564258,0.216662,0.0386899
value,2.24402e-05,1.4083,0.601875,0.216662,0.036544
value,2.4072e-05,1.4083,0.637528,0.216662,0.034762
value,2.62928e-05,1.4083,0.671536,0.216662,0.0332545
value,2.68861e-05,1.4083,0.704144,0.216662,0.0319604
value,2.74752e-05,1.4083,0.735542,0.216662,0.0308358
value,2.96202e-05,1.4083,0.765884,0.216662,0.0298488
value,2.95211e-05,1.4083,0.795296,0.216662,0.0289752
value,3.00238e-05,1.4083,0.823882,0.216662,0.0281966
value,3.22816e-05,1.4083,0.851729,0.216662,0.0274983
value,3.19941e-05,1.4083,0.878913,0.216662,0.0268689
value,3.16092e-05,1.4083,0.905497,0.216662,0.026299
value,3.06958e-05,1.4083,0.931537,0.216662,0.025781
value,3.14898e-05,1.4083,0.957082,0.216662,0.0253087
value,2.92127e-05,1.4083,0.982174,0.216662,0.0248768
value,2.76156e-05,1.4083,1.00685,0.216662,0.0244809
value,2.79194e-05,1.4083,1.03115,0.216662,0.0241174
value,2.60246e-05,1.4083,1.0551,0.216662,0.0237831
value,2.30201e-05,1.4083,1.07873,0.216662,0.0234752
value,1.9915e-05,1.4083,1.10207,0.216662,0.0231915
value,1.67169e-05,1.4083,1.12513,0.216662,0.0229299
value,1.26272e-05,1.4083,1.14794,0.216662,0.0226885
value,2.43474e-06,1.62496,0.101886,0.216662,0.203771
value,6.28414e-06,1.62496,0.246225,0.216662,0.0849079
value,9.98021e-06,1.62496,0.32143,0.216662,0.0655011
value,1.31147e-05,1.62496,0.381939,0.216662,0.055517
value,1.60404e-05,1.62496,0.434286,0.216662,0.0491768
value,1.94624e-05,1.62496,0.481226,0.216662,0.0447027
value,2.21059e-05,1.62496,0.524245,0.216662,0.041336
value,2.42565e-05,1.62496,0.564258,0.216662,0.0386899
value,2.76873e-05,1.62496,0.601875,0.216662,0.036544
value,2.95089e-05,1.62496,0.637528,0.216662,0.034762
value,3.10566e-05,1.62496,0.671536,0.216662,0.0332545
value,3.33499e-05,1.62496,0.704144,0.216662,0.0319604
value,3.35497e-05,1.62496,0.735542,0.216662,0.0308358
value,3.33833e-05,1.62496,0.765884,0.216662,0.0298488
value,3.54751e-05,1.62496,0.795296,0.216662,0.0289752
value,3.56562e-05,1.62496,0.823882,0.216662,0.0281966
value,3.58587e-05,1.62496,0.851729,0.216662,0.0274983
value,3.80785e-05,1.62496,0.878913,0.216662,0.0268689
value,3.78698e-05,1.62496,0.905497,0.216662,0.026299
value,3.77226e-05,1.62496,0.931537,0.216662,0.025781
value,4.09447e-05,1.62496,0.957082,0.216662,0.0253087
value,4.02907e-05,1.62496,0.982174,0.216662,0.0248768
value,3.95282e-05,1.62496,1.00685,0.216662,0.0244809
value,3.86887e-05,1.62496,1.03115,0.216662,0.0241174
value,4.15012e-05,1.62496,1.0551,0.216662,0.0237831
value,4.04377e-05,1.62496,1.07873,0.216662,0.0234752
value,3.93049e-05,1.62496,1.10207,0.216662,0.0231915
value,3.72421e-05,1.62496,1.12513,0.216662,0.0229299
value,2.30358e-05,1.62496,1.14794,0.216662,0.0226885
value,2.10767e-06,1.84162,0.101886,0.216662,0.203771
value,7.1065e-06,1.84162,0.246225,0.216662,0.0849079
value,1.09888e-05,1.84162,0.32143,0.216662,0.0655011
value,1.56543e-05,1.84162,0.381939,0.216662,0.055517
value,1.97643e-05,1.84162,0.434286,0.216662,0.0491768
value,2.31002e-05,1.84162,0.481226,0.216662,0.0447027
value,2.70178e-05,1.84162,0.524245,0.216662,0.041336
value,2.95678e-05,1.84162,0.564258,0.216662,0.0386899
value,3.2149e-05,1.84162,0.601875,0.216662,0.036544
value,3.53034e-05,1.84162,0.637528,0.216662,0.034762
value,3.65427e-05,1.84162,0.671536,0.216662,0.0332545
value,3.76586e-05,1.84162,0.704144,0.216662,0.0319604
value,3.8178e-05,1.84162,0.735542,0.216662,0.0308358
value,4.13934e-05,1.84162,0.765884,0.216662,0.0298488
value,4.10207e-05,1.84162,0.795296,0.216662,0.0289752
value,4.20878e-05,1.84162,0.823882,0.216662,0.0281966
value,4.11844e-05,1.84162,0.851729,0.216662,0.0274983
value,3.96468e-05,1.84162,0.878913,0.216662,0.0268689
value,4.19715e-05,1.84162,0.905497,0.216662,0.026299
value,4.20948e-05,1.84162,0.931537,0.216662,0.025781
value,4.19628e-05,1.84162,0.957082,0.216662,0.0253087
value,4.1868e-05,1.84162,0.982174,0.216662,0.0248768
value,3.62692e-05,1.84162,1.00685,0.216662,0.0244809
value,3.03185e-05,1.84162,1.03115,0.216662,0.0241174
value,2.41561e-05,1.84162,1.0551,0.216662,0.0237831
value,1.77979e-05,1.84162,1.07873,0.216662,0.0234752
value,1.30419e-05,1.84162,1.10207,0.216662,0.0231915
value,1.63142e-05,1.84162,1.12513,0.216662,0.0229299
value,1.79397e-05,1.84162,1.14794,0.216662,0.0226885
value,2.04277e-06,2.05828,0.101886,0.216662,0.203771
value,7.58894e-06,2.05828,0.246225,0.216662,0.0849079
value,1.17214e-05,2.05828,0.32143,0.216662,0.0655011
value,1.67959e-05,2.05828,0.381939,0.216662,0.055517
value,2.08506e-05,2.05828,0.434286,0.216662,0.0491768
value,2.47566e-05,2.05828,0.481226,0.216662,0.0447027
value,2.84675e-05,2.05828,0.524245,0.216662,0.041336
value,3.23554e-05,2.05828,0.564258,0.216662,0.0386899
value,3.44165e-05,2.05828,0.601875,0.216662,0.036544
value,3.629e-05,2.05828,0.637528,0.216662,0.034762
value,3.87222e-05,2.05828,0.671536,0.216662,0.0332545
value,4.17849e-05,2.05828,0.704144,0.216662,0.0319604
value,4.25958e-05,2.05828,0.735542,0.216662,0.0308358
value,4.33886e-05,2.05828,0.765884,0.216662,0.0298488
value,4.35544e-05,2.05828,0.795296,0.216662,0.0289752
value,4.58244e-05,2.05828,0.823882,0.216662,0.0281966
value,4.51531e-05,2.05828,0.851729,0.216662,0.0274983
value,4.45951e-05,2.05828,0.878913,0.216662,0.0268689
value,4.57872e-05,2.05828,0.905497,0.216662,0.026299
value,4.21674e-05,2.05828,0.931537,0.216662,0.025781
value,4.08676e-05,2.05828,0.957082,0.216662,0.0253087
value,4.5864e-05,2.05828,0.982174,0.216662,0.0248768
value,4.59855e-05,2.05828,1.00685,0.216662,0.0244809
value,4.61236e-05,2.05828,1.03115,0.216662,0.0241174
value,4.62854e-05,2.05828,1.0551,0.216662,0.0237831
value,3.82484e-05,2.05828,1.07873,0.216662,0.0234752
value,3.22134e-05,2.05828,1.10207,0.216662,0.0231915
value,2.08365e-05,2.05828,1.12513,0.216662,0.0229299
value,5.56927e-06,2.05828,1.14794,0.216662,0.0226885
value,1.97223e-06,2.27495,0.101886,0.216662,0.203771
value,7.73547e-06,2.27495,0.246225,0.216662,0.0849079
value,1.20251e-05,2.27495,0.32143,0.216662,0.0655011
value,1.61828e-05,2.27495,0.381939,0.216662,0.055517
value,2.15306e-05,2.27495,0.434286,0.216662,0.0491768
value,2.54297e-05,2.27495,0.481226,0.216662,0.0447027
value,2.84295e-05,2.27495,0.524245,0.216662,0.041336
value,3.12192e-05,2.27495,0.564258,0.216662,0.0386899
value,3.48421e-05,2.27495,0.601875,0.216662,0.036544
value,3.65013e-05,2.27495,0.637528,0.216662,0.034762
value,3.94787e-05,2.27495,0.671536,0.216662,0.0332545
value,4.05995e-05,2.27495,0.704144,0.216662,0.0319604
value,4.13885e-05,2.27495,0.735542,0.216662,0.0308358
value,4.45752e-05,2.27495,0.765884,0.216662,0.0298488
value,4.51046e-05,2.27495,0.795296,0.216662,0.0289752
value,4.52353e-05,2.27495,0.823882,0.216662,0.0281966
value,4.95444e-05,2.27495,0.851729,0.216662,0.0274983
value,4.93256e-05,2.27495,0.878913,0.216662,0.0268689
value,4.83684e-05,2.27495,0.905497,0.216662,0.026299
value,4.72155e-05,2.27495,0.931537,0.216662,0.025781
value,4.76201e-05,2.27495,0.957082,0.216662,0.0253087
value,4.63152e-05,2.27495,0.982174,0.216662,0.0248768
value,4.31929e-05,2.27495,1.00685,0.216662,0.0244809
value,4.12234e-05,2.27495,1.03115,0.216662,0.0241174
value,4.10987e-05,2.27495,1.0551,0.216662,0.0237831
value,4.47463e-05,2.27495,1.07873,0.216662,0.0234752
value,4.71689e-05,2.27495,1.10207,0.216662,0.0231915
value,5.03931e-05,2.27495,1.12513,0.216662,0.0229299
value,4.96049e-05,2.27495,1.14794,0.216662,0.0226885
value,2.4293e-06,2.49161,0.101886,0.216662,0.203771
value,7.58666e-06,2.49161,0.246225,0.216662,0.0849079
value,1.12963e-05,2.49161,0.32143,0.216662,0.0655011
value,1.51142e-05,2.49161,0.381939,0.216662,0.055517
value,1.89026e-05,2.49161,0.434286,0.216662,0.0491768
value,2.225e-05,2.49161,0.481226,0.216662,0.0447027
value,2.7631e-05,2.49161,0.524245,0.216662,0.041336
value,3.06433e-05,2.49161,0.564258,0.216662,0.0386899
value,3.26225e-05,2.49161,0.601875,0.216662,0.036544
value,3.58606e-05,2.49161,0.637528,0.216662,0.034762
value,3.74917e-05,2.49161,0.671536,0.216662,0.0332545
value,3.89646e-05,2.49161,0.704144,0.216662,0.0319604
value,4.20302e-05,2.49161,0.735542,0.216662,0.0308358
value,4.26249e-05,2.49161,0.765884,0.216662,0.0298488
value,4.30771e-05,2.49161,0.795296,0.216662,0.0289752
value,4.3435e-05,2.49161,0.823882,0.216662,0.0281966
value,4.88062e-05,2.49161,0.851729,0.216662,0.0274983
value,4.87691e-05,2.49161,0.878913,0.216662,0.0268689
value,4.86084e-05,2.49161,0.905497,0.216662,0.026299
value,4.82266e-05,2.49161,0.931537,0.216662,0.025781
value,5.01352e-05,2.49161,0.957082,0.216662,0.0253087
value,4.93099e-05,2.49161,0.982174,0.216662,0.0248768
value,4.77206e-05,2.49161,1.00685,0.216662,0.0244809
value,4.5839e-05,2.49161,1.03115,0.216662,0.0241174
value,4.37588e-05,2.49161,1.0551,0.216662,0.0237831
value,4.5721e-05,2.49161,1.07873,0.216662,0.0234752
value,4.66619e-05,2.49161,1.10207,0.216662,0.0231915
value,4.44758e-05,2.49161,1.12513,0.216662,0.0229299
value,4.2834e-05,2.49161,1.14794,0.216662,0.0226885
value,1.6666e-06,2.70827,0.101886,0.216662,0.203771
value,6.29861e-06,2.70827,0.246225,0.216662,0.0849079
value,1.01117e-05,2.70827,0.32143,0.216662,0.0655011
value,1.37056e-05,2.70827,0.381939,0.216662,0.055517
value,1.70494e-05,2.70827,0.434286,0.216662,0.0491768
value,2.03959e-05,2.70827,0.481226,0.216662,0.0447027
value,2.30369e-05,2.70827,0.524245,0.216662,0.041336
value,2.67724e-05,2.70827,0.564258,0.216662,0.0386899
value,2.92213e-05,2.70827,0.601875,0.216662,0.036544
value,3.1466e-05,2.70827,0.637528,0.216662,0.034762
value,3.30373e-05,2.70827,0.671536,0.216662,0.0332545
value,3.4487e-05,2.70827,0.704144,0.216662,0.0319604
value,3.88133e-05,2.70827,0.735542,0.216662,0.0308358
value,4.18086e-05,2.70827,0.765884,0.216662,0.0298488
value,4.22658e-05,2.70827,0.795296,0.216662,0.0289752
value,4.26185e-05,2.70827,0.823882,0.216662,0.0281966
value,4.27789e-05,2.70827,0.851729,0.216662,0.0274983
value,4.66644e-05,2.70827,0.878913,0.216662,0.0268689
value,4.69732e-05,2.70827,0.905497,0.216662,0.026299
value,4.71872e-05,2.70827,0.931537,0.216662,0.025781
value,4.73543e-05,2.70827,0.957082,0.216662,0.0253087
value,5.20279e-05,2.70827,0.982174,0.216662,0.0248768
value,5.20225e-05,2.70827,1.00685,0.216662,0.0244809
value,5.13727e-05,2.70827,1.03115,0.216662,0.0241174
value,5.08217e-05,2.70827,1.0551,0.216662,0.0237831
value,5.60891e-05,2.70827,1.07873,0.216662,0.0234752
value,5.38215e-05,2.70827,1.10207,0.216662,0.0231915
value,5.16421e-05,2.70827,1.12513,0.216662,0.0229299
value,4.92084e-05,2.70827,1.14794,0.216662,0.0226885
value,1.48368e-06,2.92493,0.101886,0.216662,0.203771
value,4.82745e-06,2.92493,0.246225,0.216662,0.0849079
value,8.15934e-06,2.92493,0.32143,0.216662,0.0655011
value,1.11257e-05,2.92493,0.381939,0.216662,0.055517
value,1.47472e-05,2.92493,0.434286,0.216662,0.0491768
value,1.7264e-05,2.92493,0.481226,0.216662,0.0447027
value,1.9491e-05,2.92493,0.524245,0.216662,0.041336
value,2.1536e-05,2.92493,0.564258,0.216662,0.0386899
value,2.43213e-05,2.92493,0.601875,0.216662,0.036544
value,2.60336e-05,2.92493,0.637528,0.216662,0.034762
value,2.76775e-05,2.92493,0.671536,0.216662,0.0332545
value,2.91695e-05,2.92493,0.704144,0.216662,0.0319604
value,3.48175e-05,2.92493,0.735542,0.216662,0.0308358
value,3.57973e-05,2.92493,0.765884,0.216662,0.0298488
value,3.66871e-05,2.92493,0.795296,0.216662,0.0289752
value,3.89798e-05,2.92493,0.823882,0.216662,0.0281966
value,3.96791e-05,2.92493,0.851729,0.216662,0.0274983
value,3.9976e-05,2.92493,0.878913,0.216662,0.0268689
value,4.0518e-05,2.92493,0.905497,0.216662,0.026299
value,4.07164e-05,2.92493,0.931537,0.216662,0.025781
value,4.43459e-05,2.92493,0.957082,0.216662,0.0253087
value,4.42973e-05,2.92493,0.982174,0.216662,0.0248768
value,4.41424e-05,2.92493,1.00685,0.216662,0.0244809
value,4.7842e-05,2.92493,1.03115,0.216662,0.0241174
value,4.69067e-05,2.92493,1.0551,0.216662,0.0237831
value,4.70129e-05,2.92493,1.07873,0.216662,0.0234752
value,4.37766e-05,2.92493,1.10207,0.216662,0.0231915
value,4.40887e-05,2.92493,1.12513,0.216662,0.0229299
value,4.14035e-05,2.92493,1.14794,0.216662,0.0226885
value,1.37436e-06,3.14159,0.101886,0.216662,0.203771
value,4.0295e-06,3.14159,0.246225,0.216662,0.0849079
value,6.39116e-06,3.14159,0.32143,0.216662,0.0655011
value,8.42656e-06,3.14159,0.381939,0.216662,0.055517
value,1.03489e-05,3.14159,0.434286,0.216662,0.0491768
value,1.23108e-05,3.14159,0.481226,0.216662,0.0447027
value,1.39761e-05,3.14159,0.524245,0.216662,0.041336
value,1.67483e-05,3.14159,0.564258,0.216662,0.0386899
value,1.82296e-05,3.14159,0.601875,0.216662,0.036544
value,1.98797e-05,3.14159,0.637528,0.216662,0.034762
value,2.12175e-05,3.14159,0.671536,0.216662,0.0332545
value,2.23973e-05,3.14159,0.704144,0.216662,0.0319604
value,2.312e-05,3.14159,0.735542,0.216662,0.0308358
value,2.71333e-05,3.14159,0.765884,0.216662,0.0298488
value,2.75679e-05,3.14159,0.795296,0.216662,0.0289752
value,2.77628e-05,3.14159,0.823882,0.216662,0.0281966
value,2.84286e-05,3.14159,0.851729,0.216662,0.0274983
value,2.85862e-05,3.14159,0.878913,0.216662,0.0268689
value,3.08538e-05,3.14159,0.905497,0.216662,0.026299
value,3.0676e-05,3.14159,0.931537,0.216662,0.025781
value,3.03458e-05,3.14159,0.957082,0.216662,0.0253087
value,3.25678e-05,3.14159,0.982174,0.216662,0.0248768
value,3.20861e-05,3.14159,1.00685,0.216662,0.0244809
value,3.15461e-05,3.14159,1.03115,0.216662,0.0241174
value,3.09516e-05,3.14159,1.0551,0.216662,0.0237831
value,3.23838e-05,3.14159,1.07873,0.216662,0.0234752
value,3.10722e-05,3.14159,1.10207,0.216662,0.0231915
value,2.96036e-05,3.14159,1.12513,0.216662,0.0229299
value,2.71163e-05,3.14159,1.14794,0.216662,0.0226885
value,1.30134e-06,3.35825,0.101886,0.216662,0.203771
value,3.28937e-06,3.35825,0.246225,0.216662,0.0849079
value,4.78619e-06,3.35825,0.32143,0.216662,0.0655011
value,6.28466e-06,3.35825,0.381939,0.216662,0.055517
value,8.02453e-06,3.35825,0.434286,0.216662,0.0491768
value,9.42153e-06,3.35825,0.481226,0.216662,0.0447027
value,1.06703e-05,3.35825,0.524245,0.216662,0.041336
value,1.23258e-05,3.35825,0.564258,0.216662,0.0386899
value,1.39799e-05,3.35825,0.601875,0.216662,0.036544
value,1.50115e-05,3.35825,0.637528,0.216662,0.034762
value,1.58366e-05,3.35825,0.671536,0.216662,0.0332545
value,1.65874e-05,3.35825,0.704144,0.216662,0.0319604
value,1.74034e-05,3.35825,0.735542,0.216662,0.0308358
value,1.96989e-05,3.35825,0.765884,0.216662,0.0298488
value,2.04648e-05,3.35825,0.795296,0.216662,0.0289752
value,2.07717e-05,3.35825,0.823882,0.216662,0.0281966
value,2.07319e-05,3.35825,0.851729,0.216662,0.0274983
value,2.06323e-05,3.35825,0.878913,0.216662,0.0268689
value,2.39651e-05,3.35825,0.905497,0.216662,0.026299
value,2.38387e-05,3.35825,0.931537,0.216662,0.025781
